shot,club,block,model,window,center_source,tdm_residual,speed_source,snapshot_half,max_range_m,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,launch_error_deg,best_log_error,truth_log_error,truth_minus_best,median_cross_to_direct,median_double_to_direct,trackman_ball_ms,radar_ball_ms,radar_height_m,tilt_deg
68,9Iron,A,four4,hann,peak,none,ops,all,4.7,20,5,-2.249307511551661,5.689999999999997,-7.939307511551657,-1.4468763876801063,-1.3868211852756764,0.06005520240442985,1.0071188027865006,1.0178896804311155,48.23553604477545,47.56644566975043,0.1524,10.404948650719305
69,9Iron,A,direct1,hann,peak,none,ops,all,4.7,19,7,18.646096350307037,21.013999999999996,-2.367903649692959,-0.9695139822713399,-0.9398238506899573,0.02969013158138256,nan,nan,52.21418544976619,50.25057192151659,0.1524,10.404948650719305
69,9Iron,A,two2,hann,peak,none,ops,all,4.7,19,7,18.296483851133548,21.013999999999996,-2.717516148866448,-1.016607852812911,-0.9835543440748405,0.03305350873807045,nan,0.14034780613696107,52.21418544976619,50.25057192151659,0.1524,10.404948650719305
69,9Iron,A,four3,hann,peak,none,ops,all,4.7,19,7,18.414474869007808,21.013999999999996,-2.5995251309921876,-1.1946023063219362,-1.1675768854815622,0.02702542084037396,0.25687620627669255,0.11935452714628716,52.21418544976619,50.25057192151659,0.1524,10.404948650719305
69,9Iron,A,four4,hann,peak,none,ops,all,4.7,19,7,18.229021451637657,21.013999999999996,-2.7849785483623393,-1.2510752991535339,-1.2221430453416493,0.02893225381188458,0.2800434320165988,0.16061587784268608,52.21418544976619,50.25057192151659,0.1524,10.404948650719305
70,9Iron,A,direct1,hann,peak,none,ops,all,4.7,22,7,18.53244770130641,22.12999999999998,-3.5975522986935715,-0.8500558977238878,-0.7892045467823288,0.060851350941559024,nan,nan,48.727279229661946,46.809339155828525,0.1524,10.404948650719305
70,9Iron,A,two2,hann,peak,none,ops,all,4.7,22,7,18.299020025980195,22.12999999999998,-3.8309799740197867,-0.8931746968818756,-0.8299638401940809,0.06321085668779469,nan,0.16428234255255733,48.727279229661946,46.809339155828525,0.1524,10.404948650719305
70,9Iron,A,four3,hann,peak,none,ops,all,4.7,22,7,19.117694812812147,22.12999999999998,-3.0123051871878346,-1.027024860230375,-0.9873666675991205,0.039658192631254585,0.15026679623506972,0.15218717678704594,48.727279229661946,46.809339155828525,0.1524,10.404948650719305
70,9Iron,A,four4,hann,peak,none,ops,all,4.7,22,7,19.74117618054154,22.12999999999998,-2.388823819458441,-1.0972618877309015,-1.0761620994809296,0.02109978824997194,0.27279363043081023,0.14157649112092946,48.727279229661946,46.809339155828525,0.1524,10.404948650719305
71,9Iron,A,direct1,hann,peak,none,ops,all,4.7,18,6,18.470122558442203,21.279999999999987,-2.8098774415577843,-0.8669724762563553,-0.8316415904474262,0.03533088580892907,nan,nan,49.442542044042305,47.82772354287831,0.1524,10.404948650719305
71,9Iron,A,two2,hann,peak,none,ops,all,4.7,18,6,18.940878847029566,21.279999999999987,-2.339121152970421,-0.8948805409585718,-0.8708103263533175,0.02407021460525438,nan,0.11220074477200818,49.442542044042305,47.82772354287831,0.1524,10.404948650719305
71,9Iron,A,four3,hann,peak,none,ops,all,4.7,18,6,17.96850404920416,21.279999999999987,-3.311495950795827,-1.0478266245275727,-1.0128910423055626,0.0349355822220101,0.2989909589766674,0.13542112198357925,49.442542044042305,47.82772354287831,0.1524,10.404948650719305
71,9Iron,A,four4,hann,peak,none,ops,all,4.7,18,6,17.895867285995124,21.279999999999987,-3.3841327140048634,-1.0979145419893055,-1.064330652660159,0.033583889329146466,0.31307143760933953,0.11165441595417964,49.442542044042305,47.82772354287831,0.1524,10.404948650719305
72,7Iron,A,direct1,hann,peak,none,ops,all,4.7,29,8,7.133147641926667,1.6789999999999963,5.454147641926671,-0.853095916399369,-0.7409194217335024,0.11217649466586654,nan,nan,34.19850331256091,34.01207683687395,0.1524,10.404948650719305
72,7Iron,A,two2,hann,peak,none,ops,all,4.7,29,8,5.237583645027619,1.6789999999999963,3.5585836450276225,-0.9310678104976449,-0.9176068490413484,0.013460961456296494,nan,0.2973710891595109,34.19850331256091,34.01207683687395,0.1524,10.404948650719305
72,7Iron,A,four3,hann,peak,none,ops,all,4.7,29,8,8.089593396283465,1.6789999999999963,6.410593396283469,-0.9952487138076718,-0.9683711168772453,0.02687759693042646,0.5077423258941826,0.5422113059071071,34.19850331256091,34.01207683687395,0.1524,10.404948650719305
72,7Iron,A,four4,hann,peak,none,ops,all,4.7,29,8,4.15286649626495,1.6789999999999963,2.473866496264954,-1.3072619104351466,-1.3025749546090357,0.0046869558261108946,1.0264902399993756,0.776967652361268,34.19850331256091,34.01207683687395,0.1524,10.404948650719305
73,7Iron,A,direct1,hann,peak,none,ops,all,4.7,20,6,14.985400200277896,18.677999999999987,-3.6925997997220907,-1.0298691009535776,-0.9581475109734003,0.0717215899801773,nan,nan,50.470732339714075,48.94787602387909,0.1524,10.404948650719305
