shot,club,block,model,velocity_source,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,trackman_ball_ms,radar_ball_ms,launch_error_deg,best_cv_log_error,truth_cv_log_error,truth_minus_best_cv,radar_height_m,tilt_deg,tee_distance_m,median_cross_excess_cm,median_double_excess_cm,median_angle_separation_deg,median_reflection_point_m
69,9Iron,A,four4_path_tdm,radar,19,7,17.87978916474828,21.013999999999996,52.21418544976619,50.25057192151659,-3.1342108352517144,-1.6773261840334668,-1.6079884431437783,0.06933774088968847,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,four4_path_tdm_neg,radar,19,7,17.879789164748473,21.013999999999996,52.21418544976619,50.25057192151659,-3.1342108352515226,-1.6773261840334688,-1.6079884431437783,0.06933774088969047,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,tx_later4,radar,19,7,18.765731768809573,21.013999999999996,52.21418544976619,50.25057192151659,-2.2482682311904227,-1.7819572827846688,-1.7436561348128115,0.03830114797185735,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
69,9Iron,A,tx_earlier4,radar,19,7,20.401339627288014,21.013999999999996,52.21418544976619,50.25057192151659,-0.6126603727119821,-1.6787614216194697,-1.6735611275639555,0.005200294055514254,0.1524,10.404948650719305,1.5709841628737065,2.7398578407444862,5.4797156814889725,20.68534627546085,0.6427526723379009
70,9Iron,A,two8,radar,22,7,19.282036035576592,22.12999999999998,48.727279229661946,46.809339155828525,-2.847963964423389,-1.4988555232071088,-1.3412975299067327,0.15755799330037612,0.1524,10.404948650719305,1.5709841628737065,2.935175043800109,5.870350087600218,22.179391469162702,0.6104735070053554
70,9Iron,A,two8_path_tdm,radar,22,7,19.30578782054519,22.12999999999998,48.727279229661946,46.809339155828525,-2.82421217945479,-1.5109588199541442,-1.3549615825367443,0.1559972374173999,0.1524,10.404948650719305,1.5709841628737065,2.935175043800109,5.870350087600218,22.179391469162702,0.6104735070053554
70,9Iron,A,two8_path_tdm_neg,radar,22,7,19.374626356218503,22.12999999999998,48.727279229661946,46.809339155828525,-2.7553736437814784,-1.490064233201639,-1.329446158732298,0.16061807446934084,0.1524,10.404948650719305,1.5709841628737065,2.935175043800109,5.870350087600218,22.179391469162702,0.6104735070053554
70,9Iron,A,four3,radar,22,7,19.093652231326594,22.12999999999998,48.727279229661946,46.809339155828525,-3.0363477686733873,-1.6420239917976123,-1.5162616967386113,0.12576229505900094,0.1524,10.404948650719305,1.5709841628737065,2.935175043800109,5.870350087600218,22.179391469162702,0.6104735070053554
70,9Iron,A,four3_path_tdm,radar,22,7,19.072663914171386,22.12999999999998,48.727279229661946,46.809339155828525,-3.057336085828595,-1.6496039678184804,-1.5176972189839755,0.13190674883450493,0.1524,10.404948650719305,1.5709841628737065,2.935175043800109,5.870350087600218,22.179391469162702,0.6104735070053554
70,9Iron,A,four3_path_tdm_neg,radar,22,7,19.10792488930146,22.12999999999998,48.727279229661946,46.809339155828525,-3.0220751106985198,-1.6341971505234987,-1.513774880606632,0.12042226991686666,0.1524,10.404948650719305,1.5709841628737065,2.935175043800109,5.870350087600218,22.179391469162702,0.6104735070053554
70,9Iron,A,four4_path_tdm,radar,22,7,18.15070688092148,22.12999999999998,48.727279229661946,46.809339155828525,-3.979293119078502,-1.5298863338483997,-1.4203917710476144,0.10949456280078529,0.1524,10.404948650719305,1.5709841628737065,2.935175043800109,5.870350087600218,22.179391469162702,0.6104735070053554
