shot,club,block,model,velocity_source,speed_source,n_snapshots,n_frames,launch_angle_deg,trackman_launch_deg,trackman_ball_ms,radar_ball_ms,launch_error_deg,best_cv_log_error,truth_cv_log_error,truth_minus_best_cv,radar_height_m,tilt_deg,tee_distance_m,median_cross_excess_cm,median_double_excess_cm,median_angle_separation_deg,median_reflection_point_m
63,9Iron,A,tx_later4,radar,ops,16,4,18.18104712169097,11.487999999999987,39.92060582760378,39.69922948327173,6.693047121690983,-1.7225573385632953,-1.651409562700203,0.07114777586309229,0.1524,10.404948650719305,1.5709841628737065,1.418827293737135,2.83765458747427,10.666081418551077,1.0030072176301053
63,9Iron,A,tx_earlier4,radar,ops,16,4,12.884887957693357,11.487999999999987,39.92060582760378,39.69922948327173,1.3968879576933695,-1.1589793057065125,-1.1565342399232184,0.002445065783294176,0.1524,10.404948650719305,1.5709841628737065,1.418827293737135,2.83765458747427,10.666081418551077,1.0030072176301053
64,9Iron,A,two8,radar,ops,22,7,17.031318590106057,20.468999999999983,49.263726340447214,47.26284337702736,-3.4376814098939263,-1.47838988558501,-1.2353695733607866,0.24302031222422338,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,two8_path_tdm,radar,ops,22,7,17.033645505396624,20.468999999999983,49.263726340447214,47.26284337702736,-3.4353544946033594,-1.4816991979399476,-1.2412288054383125,0.24047039250163516,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,two8_path_tdm_neg,radar,ops,22,7,17.028673512139306,20.468999999999983,49.263726340447214,47.26284337702736,-3.440326487860677,-1.4751537626424838,-1.2301075487123172,0.24504621393016657,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,four3,radar,ops,22,7,18.24138570418405,20.468999999999983,49.263726340447214,47.26284337702736,-2.2276142958159326,-1.6361611194994,-1.5968236722664426,0.03933744723295729,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,four3_path_tdm,radar,ops,22,7,18.276479939946324,20.468999999999983,49.263726340447214,47.26284337702736,-2.19252006005366,-1.6494762844346096,-1.6106425791699086,0.03883370526470098,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,four3_path_tdm_neg,radar,ops,22,7,18.206333108872055,20.468999999999983,49.263726340447214,47.26284337702736,-2.262666891127928,-1.6232893959625792,-1.5832285289482055,0.04006086701437361,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,four4_path_tdm,radar,ops,22,7,19.831766770136305,20.468999999999983,49.263726340447214,47.26284337702736,-0.6372332298636785,-1.5541396422446716,-1.5516279482856752,0.0025116939589964193,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,four4_path_tdm_neg,radar,ops,22,7,19.83176677013629,20.468999999999983,49.263726340447214,47.26284337702736,-0.6372332298636927,-1.554139642244671,-1.5516279482856752,0.002511693958995753,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,tx_later4,radar,ops,22,7,19.469525737928876,20.468999999999983,49.263726340447214,47.26284337702736,-0.9994742620711072,-1.647634262982923,-1.6375983825410552,0.010035880441867873,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
64,9Iron,A,tx_earlier4,radar,ops,22,7,16.511644049395855,20.468999999999983,49.263726340447214,47.26284337702736,-3.9573559506041285,-1.5150976594567154,-1.4774050124898213,0.03769264696689412,0.1524,10.404948650719305,1.5709841628737065,2.7130779339884725,5.426155867976945,20.481874926733937,0.6503258117595764
65,9Iron,A,two8,radar,ops,25,7,14.781461728950894,17.449000000000005,49.75546952533371,47.4667803687637,-2.6675382710491107,-1.382485605105929,-1.2915447007943996,0.09094090431152946,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,two8_path_tdm,radar,ops,25,7,14.672579681644676,17.449000000000005,49.75546952533371,47.4667803687637,-2.7764203183553295,-1.3824216617323797,-1.2891767193487271,0.09324494238365255,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,two8_path_tdm_neg,radar,ops,25,7,14.949510303027035,17.449000000000005,49.75546952533371,47.4667803687637,-2.4994896969729705,-1.3834650269410733,-1.293893187952612,0.08957183898846122,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,four3,radar,ops,25,7,14.271777584786795,17.449000000000005,49.75546952533371,47.4667803687637,-3.17722241521321,-1.47202483161541,-1.4217233213394227,0.05030151027598739,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,four3_path_tdm,radar,ops,25,7,14.328676069694314,17.449000000000005,49.75546952533371,47.4667803687637,-3.120323930305691,-1.4738864393246407,-1.426123585792427,0.047762853532213656,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,four3_path_tdm_neg,radar,ops,25,7,14.213217732224441,17.449000000000005,49.75546952533371,47.4667803687637,-3.235782267775564,-1.4707075874747735,-1.4177167992041235,0.05299078827064996,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,four4_path_tdm,radar,ops,25,7,13.494754198624678,17.449000000000005,49.75546952533371,47.4667803687637,-3.954245801375327,-1.7951327429012065,-1.7348220848242693,0.06031065807693725,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,four4_path_tdm_neg,radar,ops,25,7,13.494754198623989,17.449000000000005,49.75546952533371,47.4667803687637,-3.9542458013760164,-1.7951327429012067,-1.7348220848242681,0.060310658076938584,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,tx_later4,radar,ops,25,7,9.457053018734022,17.449000000000005,49.75546952533371,47.4667803687637,-7.991946981265983,-1.8090971538152105,-1.7351741947436294,0.07392295907158108,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
65,9Iron,A,tx_earlier4,radar,ops,25,7,14.559368755438648,17.449000000000005,49.75546952533371,47.4667803687637,-2.8896312445613574,-1.7386022765002485,-1.7037731626466868,0.03482911385356169,0.1524,10.404948650719305,1.5709841628737065,2.397011687880668,4.794023375761336,18.075606447590822,0.7223149015488257
66,9Iron,A,two8,radar,ops,20,5,15.434206088655596,21.533999999999995,50.023693080726346,48.11344544831894,-6.099793911344399,-1.50524992209925,-1.0922326508476585,0.4130172712515914,0.1524,10.404948650719305,1.5709841628737065,2.8475994948523042,5.6951989897046085,21.50942147494991,0.6255257799251778
